date,y,clim,p_p2,p_m1,p_h,p_hmm_high,p20,q20,x_hmm,p_ens,lo,hi,state_p2,state_ens3,refit_year,block24,block18,theta_id
2003-07-10,0,0.2119895743,0.1723464305,0.1884123958,0.2730521664,0.9990569751,0.7614709653,0.9883239619,6.965474423,0.1723464305,0.1723464305,0.2730521664,normal,normal,2003,1,1,81ce7afb1473
2003-07-11,0,0.2119895743,0.153596091,0.1755703045,0.2523921746,0.9951027294,0.759682912,0.9858333707,5.314167945,0.153596091,0.153596091,0.2523921746,normal,normal,2003,1,1,81ce7afb1473
2003-07-14,0,0.2119895743,0.1728439835,0.1954741243,0.2390979607,0.9852838363,0.7552429491,0.9796489173,4.203983299,0.1728439835,0.1728439835,0.2390979607,normal,normal,2003,1,1,81ce7afb1473
2003-07-15,0,0.2119895743,0.1725772717,0.1947704229,0.2359114989,0.9807664323,0.7532002437,0.9768036195,3.931677269,0.1725772717,0.1725772717,0.2359114989,normal,normal,2003,1,1,81ce7afb1473
2003-07-16,0,0.2119895743,0.1772731386,0.1984584272,0.2371379276,0.9826520802,0.7540529067,0.9779912993,4.036782517,0.1772731386,0.1772731386,0.2371379276,normal,normal,2003,1,1,81ce7afb1473
2003-07-17,0,0.2119895743,0.1910304079,0.2064804628,0.2652318878,0.9982566094,0.7611090514,0.9878198496,6.350178537,0.1910304079,0.1910304079,0.2652318878,normal,normal,2003,1,1,81ce7afb1473
2003-07-18,0,0.2119895743,0.1719336367,0.1869935613,0.2481933278,0.993090121,0.7587728393,0.9845657245,4.967869284,0.1719336367,0.1719336367,0.2481933278,normal,normal,2003,1,1,81ce7afb1473
2003-07-21,0,0.2119895743,0.1836791512,0.1988088557,0.2491350381,0.9936053248,0.7590058071,0.9848902268,5.045874428,0.1836791512,0.1836791512,0.2491350381,normal,normal,2003,1,1,81ce7afb1473
2003-07-22,0,0.2119895743,0.1743064411,0.1880578673,0.2344945307,0.9783268852,0.7520971154,0.9752670648,3.809771308,0.1743064411,0.1743064411,0.2344945307,normal,normal,2003,1,1,81ce7afb1473
2003-07-23,0,0.2119895743,0.1652518812,0.1786166888,0.221244688,0.933645192,0.7318926934,0.9471241927,2.644080263,0.1652518812,0.1652518812,0.221244688,normal,normal,2003,1,1,81ce7afb1473
2003-07-24,0,0.2119895743,0.1703676613,0.1779006663,0.2159337258,0.8968653086,0.7152613567,0.9239582946,2.162869876,0.1703676613,0.1703676613,0.2159337258,normal,normal,2003,1,1,81ce7afb1473
2003-07-25,0,0.2119895743,0.1537627461,0.1625819644,0.2417395004,0.9882006392,0.7565618856,0.9814860726,4.427840396,0.1537627461,0.1537627461,0.2417395004,normal,normal,2003,1,1,81ce7afb1473
2003-07-28,0,0.2119895743,0.1605851802,0.173594765,0.233551127,0.9765309516,0.7512850199,0.9741358917,3.728323982,0.1605851802,0.1605851802,0.233551127,normal,normal,2003,1,1,81ce7afb1473
2003-07-29,0,0.2119895743,0.1675480481,0.1791534265,0.2317179096,0.972599177,0.7495071277,0.971659454,3.569399001,0.1675480481,0.1675480481,0.2317179096,normal,normal,2003,1,1,81ce7afb1473
2003-07-30,0,0.2119895743,0.1661083231,0.1823680482,0.2263888189,0.9569896639,0.7424487294,0.9618277646,3.102352129,0.1661083231,0.1661083231,0.2263888189,normal,normal,2003,1,1,81ce7afb1473
2003-07-31,0,0.2119895743,0.1809023579,0.1937138608,0.2096742204,0.8298503398,0.6849581472,0.881748755,1.584566967,0.1809023579,0.1809023579,0.2096742204,normal,normal,2003,1,1,81ce7afb1473
2003-08-01,0,0.2119895743,0.1952721257,0.2156227726,0.2070918529,0.7928675811,0.6682350731,0.8584550754,1.34229793,0.1952721257,0.1952721257,0.2156227726,normal,normal,2003,1,1,81ce7afb1473
2003-08-04,0,0.2119895743,0.2074041605,0.2244830055,0.1828146783,0.2584391092,0.426574169,0.521844015,-1.054097165,0.2074041605,0.1828146783,0.2244830055,normal,normal,2003,1,1,81ce7afb1473
2003-08-05,0,0.2119895743,0.2319805135,0.247932066,0.2409051886,0.987349384,0.7561769602,0.9809499074,4.35731805,0.2319805135,0.2319805135,0.247932066,normal,normal,2003,1,1,81ce7afb1473
2003-08-06,0,0.2119895743,0.2161808075,0.2283662302,0.2323598032,0.9740463167,0.7501615036,0.9725709384,3.625145316,0.2161808075,0.2161808075,0.2323598032,normal,normal,2003,1,1,81ce7afb1473
2003-08-07,0,0.2119895743,0.1928689675,0.2071742842,0.2374177541,0.9830553149,0.7542352436,0.9782452777,4.060711169,0.1928689675,0.1928689675,0.2374177541,normal,normal,2003,1,1,81ce7afb1473
2003-08-08,0,0.2119895743,0.1816619273,0.1954741243,0.2152008618,0.8904941321,0.7123804019,0.9199453937,2.095798377,0.1816619273,0.1816619273,0.2152008618,normal,normal,2003,1,1,81ce7afb1473
2003-08-11,0,0.2119895743,0.1831178206,0.1982831674,0.2006239703,0.6738221808,0.6144044474,0.7834740433,0.7255235592,0.1831178206,0.1831178206,0.2006239703,normal,normal,2003,1,1,81ce7afb1473
2003-08-12,0,0.2119895743,0.1542930978,0.1660220098,0.1962083338,0.5734286386,0.5690079248,0.7202409289,0.2958538259,0.1542930978,0.1542930978,0.1962083338,normal,normal,2003,1,1,81ce7afb1473
2003-08-13,0,0.2119895743,0.1678161027,0.1809405453,0.1928545677,0.4911518605,0.5318035436,0.668418702,-0.03539625301,0.1678161027,0.1678161027,0.1928545677,normal,normal,2003,1,1,81ce7afb1473
2003-08-14,0,0.2119895743,0.163838935,0.1755703045,0.1849370353,0.3025418097,0.4465167788,0.5496222071,-0.8352230877,0.163838935,0.163838935,0.1849370353,normal,normal,2003,1,1,81ce7afb1473
2003-08-15,0,0.2119895743,0.1552826606,0.1719758891,0.1741274986,0.1222613957,0.3649965564,0.4360721541,-1.971187492,0.1552826606,0.1552826606,0.1741274986,normal,normal,2003,1,1,81ce7afb1473
2003-08-18,0,0.2119895743,0.152628006,0.1703548635,0.1724234866,0.1038390792,0.3566662487,0.4244688137,-2.15527761,0.152628006,0.152628006,0.1724234866,normal,normal,2003,1,1,81ce7afb1473
2003-08-19,0,0.2119895743,0.1484079474,0.1645745944,0.1392833494,0.002314790332,0.3107584186,0.3605234957,-6.066118691,0.1484079474,0.1392833494,0.1645745944,normal,normal,2003,1,1,81ce7afb1473
2003-08-20,0,0.2119895743,0.1497291962,0.1638503086,0.1272837045,0.0004642484661,0.3099216301,0.3593579275,-7.674626306,0.1497291962,0.1272837045,0.1638503086,normal,normal,2003,1,1,81ce7afb1473
2003-08-21,0,0.2119895743,0.1507849153,0.1642124885,0.1166628403,7.922355256e-05,0.3097475274,0.3591154186,-9.210240367,0.1507849153,0.1166628403,0.1642124885,normal,normal,2003,1,1,81ce7afb1473
2003-08-22,0,0.2119895743,0.1668859445,0.1770049394,0.1336154683,0.001100791054,0.3102094656,0.3597588554,-6.81062482,0.1668859445,0.1336154683,0.1770049394,normal,normal,2003,1,1,81ce7afb1473
2003-08-25,0,0.2119895743,0.1787194087,0.1944184049,0.1227984227,0.0002461943426,0.3098230292,0.3592205856,-8.309143099,0.1787194087,0.1227984227,0.1944184049,normal,normal,2003,1,1,81ce7afb1473
2003-08-26,0,0.2119895743,0.1785072111,0.1937138608,0.1166628403,7.748313635e-05,0.3097467404,0.3591143224,-9.210240367,0.1785072111,0.1166628403,0.1937138608,normal,normal,2003,1,1,81ce7afb1473
2003-08-27,0,0.2119895743,0.1688785824,0.1873484318,0.1166628403,5.024607939e-05,0.3097344242,0.3590971671,-9.210240367,0.1688785824,0.1166628403,0.1873484318,normal,normal,2003,1,1,81ce7afb1473
2003-08-28,0,0.2119895743,0.1623096154,0.1757497518,0.1167049439,0.000100634126,0.3097572089,0.3591289041,-9.203918494,0.1623096154,0.1167049439,0.1757497518,normal,normal,2003,1,1,81ce7afb1473
2003-08-29,0,0.2119895743,0.156949836,0.1784377229,0.1206458403,0.0001802906325,0.3097932284,0.3591790759,-8.620760077,0.156949836,0.1206458403,0.1784377229,normal,normal,2003,1,1,81ce7afb1473
2003-09-02,0,0.2119895743,0.1624230452,0.1853948557,0.137747387,0.001897497995,0.310569725,0.3602606631,-6.265319805,0.1624230452,0.137747387,0.1853948557,normal,normal,2003,1,1,81ce7afb1473
2003-09-03,0,0.2119895743,0.1615316318,0.1928324364,0.1303529547,0.0007087086632,0.3100321715,0.3595119013,-7.251357068,0.1615316318,0.1303529547,0.1928324364,normal,normal,2003,1,1,81ce7afb1473
2003-09-04,0,0.2119895743,0.1518602642,0.1798686177,0.127905764,0.0005061644953,0.3099405839,0.3593843284,-7.588142559,0.1518602642,0.127905764,0.1798686177,normal,normal,2003,1,1,81ce7afb1473
2003-09-05,0,0.2119895743,0.1500968439,0.1701746183,0.1334391366,0.001075158946,0.3101978751,0.3597427109,-6.834211034,0.1500968439,0.1334391366,0.1701746183,normal,normal,2003,1,1,81ce7afb1473
2003-09-08,0,0.2119895743,0.1456961403,0.1717958811,0.1301731773,0.0006915286127,0.3100244029,0.3595010804,-7.275914262,0.1456961403,0.1301731773,0.1717958811,normal,normal,2003,1,1,81ce7afb1473
2003-09-09,0,0.2119895743,0.1542455965,0.1823680482,0.1353265699,0.001381638185,0.3103364606,0.3599357476,-6.5831028,0.1542455965,0.1353265699,0.1823680482,normal,normal,2003,1,1,81ce7afb1473
2003-09-10,0,0.2119895743,0.1758233823,0.2028280299,0.1483374525,0.007190299302,0.312963054,0.3635943468,-4.927806207,0.1758233823,0.1483374525,0.2028280299,normal,normal,2003,1,1,81ce7afb1473
2003-09-11,0,0.2119895743,0.1635166808,0.1894751126,0.1391481346,0.002274811442,0.3107403408,0.3604983149,-6.08358071,0.1635166808,0.1391481346,0.1894751126,normal,normal,2003,1,1,81ce7afb1473
2003-09-12,0,0.2119895743,0.1584834546,0.1793322737,0.1354900817,0.00141178408,0.3103500921,0.3599547351,-6.561488288,0.1584834546,0.1354900817,0.1793322737,normal,normal,2003,1,1,81ce7afb1473
2003-09-15,0,0.2119895743,0.161467912,0.1900060458,0.1352432466,0.001366512805,0.3103296211,0.3599262208,-6.594125734,0.161467912,0.1352432466,0.1900060458,normal,normal,2003,1,1,81ce7afb1473
2003-09-16,0,0.2119895743,0.1446474852,0.1676485183,0.1480055384,0.006905530706,0.3128342857,0.3634149846,-4.968503153,0.1446474852,0.1446474852,0.1676485183,normal,normal,2003,1,1,81ce7afb1473
2003-09-17,0,0.2119895743,0.1451651944,0.1698140501,0.1361809135,0.001546196717,0.3104108716,0.3600393952,-6.470409701,0.1451651944,0.1361809135,0.1698140501,normal,normal,2003,1,1,81ce7afb1473
2003-09-18,0,0.2119895743,0.137343194,0.1593155994,0.1498063276,0.008589395771,0.3135957054,0.3644755711,-4.748600389,0.137343194,0.137343194,0.1593155994,normal,normal,2003,1,1,81ce7afb1473
2003-09-19,0,0.2119895743,0.1382298683,0.1587705651,0.1474806113,0.006476868496,0.3126404508,0.3631449907,-5.033020208,0.1382298683,0.1382298683,0.1587705651,normal,normal,2003,1,1,81ce7afb1473
2003-09-22,0,0.2119895743,0.1713354593,0.1965285877,0.1593837647,0.02623139686,0.3215731657,0.375587428,-3.614216655,0.1713354593,0.1593837647,0.1965285877,normal,normal,2003,1,1,81ce7afb1473
2003-09-23,0,0.2119895743,0.1644168292,0.1933613705,0.1487748838,0.007582610958,0.3131404517,0.3638414452,-4.87428618,0.1644168292,0.1487748838,0.1933613705,normal,normal,2003,1,1,81ce7afb1473
2003-09-24,0,0.2119895743,0.1948156407,0.2236358804,0.1917509907,0.4637255656,0.5194017657,0.651144184,-0.1453531108,0.1948156407,0.1917509907,0.2236358804,normal,normal,2003,1,1,81ce7afb1473
2003-09-25,0,0.2119895743,0.2118761744,0.2410373982,0.1989888427,0.638128924,0.5982644676,0.7609925595,0.5672523335,0.2118761744,0.1989888427,0.2410373982,normal,normal,2003,1,1,81ce7afb1473
2003-09-26,0,0.2119895743,0.2069299948,0.2405419579,0.1984694814,0.6263937433,0.5929579869,0.7536011276,0.516776703,0.2069299948,0.1984694814,0.2405419579,normal,normal,2003,1,1,81ce7afb1473
2003-09-29,0,0.2119895743,0.2005131736,0.2312220901,0.2055310283,0.767595456,0.65680738,0.8425373665,1.194783267,0.2005131736,0.2005131736,0.2312220901,normal,normal,2003,1,1,81ce7afb1473
2003-09-30,0,0.2119895743,0.2202285824,0.2485846242,0.2148641827,0.8874475454,0.711002779,0.9180264938,2.06493004,0.2202285824,0.2148641827,0.2485846242,normal,normal,2003,1,1,81ce7afb1473
2003-10-01,0,0.2119895743,0.1909623687,0.2210883522,0.2728967686,0.9990454891,0.7614657715,0.9883167274,6.953356561,0.1909623687,0.1909623687,0.2728967686,normal,normal,2003,1,1,81ce7afb1473
2003-10-02,0,0.2119895743,0.182926434,0.2164794903,0.247266009,0.9925411132,0.7585245858,0.9842199306,4.89086226,0.182926434,0.182926434,0.247266009,normal,normal,2003,1,1,81ce7afb1473
2003-10-03,0,0.2119895743,0.1729267683,0.1938900448,0.25202685,0.9949544525,0.7596158633,0.9857399782,5.284190787,0.1729267683,0.1729267683,0.25202685,normal,normal,2003,1,1,81ce7afb1473
2003-10-06,0,0.2119895743,0.1640721291,0.194066194,0.2435671405,0.9898667621,0.7573152825,0.9825354841,4.58174945,0.1640721291,0.1640721291,0.2435671405,normal,normal,2003,1,1,81ce7afb1473
2003-10-07,0,0.2119895743,0.1660076792,0.1923031381,0.2407402953,0.9871738526,0.7560975874,0.9808393485,4.34336031,0.1660076792,0.1660076792,0.2407402953,normal,normal,2003,1,1,81ce7afb1473
2003-10-08,0,0.2119895743,0.1615788308,0.1882351393,0.2256958478,0.9543946408,0.7412752971,0.9601932831,3.041052021,0.1615788308,0.1615788308,0.2256958478,normal,normal,2003,1,1,81ce7afb1473
2003-10-09,0,0.2119895743,0.1619644733,0.1818329655,0.2116660199,0.8544498388,0.6960816885,0.8972428088,1.769937021,0.1619644733,0.1619644733,0.2116660199,normal,normal,2003,1,1,81ce7afb1473
2003-10-10,0,0.2119895743,0.1485575019,0.1752113969,0.2003390084,0.6677465558,0.6116571367,0.7796472962,0.69801063,0.1485575019,0.1485575019,0.2003390084,normal,normal,2003,1,1,81ce7afb1473
2003-10-13,0,0.2119895743,0.1381478672,0.1589522332,0.1853857512,0.3123410764,0.4509478669,0.5557942989,-0.78919718,0.1381478672,0.1381478672,0.1853857512,normal,normal,2003,1,1,81ce7afb1473
2003-10-14,0,0.2119895743,0.1360865605,0.1556786015,0.1670902672,0.0606009669,0.3371145933,0.3972351844,-2.740929496,0.1360865605,0.1360865605,0.1670902672,normal,normal,2003,1,1,81ce7afb1473
2003-10-15,0,0.2119895743,0.1432795256,0.1614939645,0.1166628403,7.571588193e-05,0.3097459412,0.3591132093,-9.210240367,0.1432795256,0.1166628403,0.1614939645,normal,normal,2003,1,1,81ce7afb1473
2003-10-16,0,0.2119895743,0.1332945377,0.152399007,0.1166628403,1.820548937e-05,0.3097199359,0.3590769862,-9.210240367,0.1332945377,0.1166628403,0.152399007,normal,normal,2003,1,1,81ce7afb1473
2003-10-17,0,0.2119895743,0.1447649539,0.160223629,0.1210232987,0.0001904799681,0.3097978359,0.3591854937,-8.565773025,0.1447649539,0.1210232987,0.160223629,normal,normal,2003,1,1,81ce7afb1473
2003-10-20,0,0.2119895743,0.1342351342,0.1496619517,0.1166628403,9.707341576e-05,0.3097555988,0.3591266614,-9.210240367,0.1342351342,0.1166628403,0.1496619517,normal,normal,2003,1,1,81ce7afb1473
2003-10-21,0,0.2119895743,0.1286728052,0.1407002936,0.1166628403,6.399110876e-05,0.3097406395,0.3591058244,-9.210240367,0.1286728052,0.1166628403,0.1407002936,normal,normal,2003,1,1,81ce7afb1473
2003-10-22,0,0.2119895743,0.1501558013,0.1611310998,0.1431132988,0.003768504048,0.3114157672,0.3614391208,-5.577301538,0.1501558013,0.1431132988,0.1611310998,normal,normal,2003,1,1,81ce7afb1473
2003-10-23,0,0.2119895743,0.1514114471,0.1613125338,0.1288628547,0.0005777575523,0.3099729573,0.3594294214,-7.455778312,0.1514114471,0.1288628547,0.1613125338,normal,normal,2003,1,1,81ce7afb1473
2003-10-24,0,0.2119895743,0.152031746,0.1618566883,0.126759786,0.0004315281381,0.3099068344,0.3593373185,-7.747746218,0.152031746,0.126759786,0.1618566883,normal,normal,2003,1,1,81ce7afb1473
2003-10-27,0,0.2119895743,0.1537225211,0.1680096587,0.1260607483,0.0003912745304,0.3098886323,0.3593119647,-7.845709769,0.1537225211,0.1260607483,0.1680096587,normal,normal,2003,1,1,81ce7afb1473
2003-10-28,0,0.2119895743,0.1347706797,0.1456417866,0.1485522025,0.007380433186,0.3130490298,0.3637141031,-4.901515141,0.1347706797,0.1347706797,0.1485522025,normal,normal,2003,1,1,81ce7afb1473
2003-10-29,0,0.2119895743,0.1318614159,0.1385020235,0.1393300562,0.002328754707,0.3107647331,0.3605322912,-6.060090144,0.1318614159,0.1318614159,0.1393300562,normal,normal,2003,1,1,81ce7afb1473
2003-10-30,0,0.2119895743,0.129627476,0.1366693914,0.1371673923,0.001759392867,0.3105072759,0.3601736773,-6.341025549,0.129627476,0.129627476,0.1371673923,normal,normal,2003,1,1,81ce7afb1473
2003-10-31,0,0.2119895743,0.1208768933,0.1324526777,0.1295046958,0.0006310582315,0.3099970591,0.359462993,-7.367481158,0.1208768933,0.1208768933,0.1324526777,normal,normal,2003,1,1,81ce7afb1473
2003-11-03,0,0.2119895743,0.1295346137,0.1407002936,0.1292882787,0.0006125840583,0.3099887053,0.359451357,-7.397211615,0.1295346137,0.1292882787,0.1407002936,normal,normal,2003,1,1,81ce7afb1473
2003-11-04,0,0.2119895743,0.1270879753,0.1407002936,0.1289136731,0.000581816389,0.3099747926,0.3594319779,-7.448773657,0.1270879753,0.1270879753,0.1407002936,normal,normal,2003,1,1,81ce7afb1473
2003-11-05,0,0.2119895743,0.1335786017,0.1463732052,0.1166628403,5.93289407e-05,0.3097385313,0.3591028879,-9.210240367,0.1335786017,0.1166628403,0.1463732052,normal,normal,2003,1,1,81ce7afb1473
2003-11-06,0,0.2119895743,0.1309235312,0.1441784273,0.1166628403,9.75775712e-05,0.3097558268,0.3591269789,-9.210240367,0.1309235312,0.1166628403,0.1441784273,normal,normal,2003,1,1,81ce7afb1473
2003-11-07,0,0.2119895743,0.1337076992,0.1476526583,0.1266117351,0.0004226871309,0.3099028367,0.35933175,-7.768455519,0.1337076992,0.1266117351,0.1476526583,normal,normal,2003,1,1,81ce7afb1473
2003-11-10,0,0.2119895743,0.1427282553,0.160223629,0.124564347,0.000316778933,0.3098549465,0.3592650434,-8.05698957,0.1427282553,0.124564347,0.160223629,normal,normal,2003,1,1,81ce7afb1473
2003-11-11,0,0.2119895743,0.1406222817,0.1587705651,0.1166628403,8.551423557e-06,0.3097155704,0.3590709056,-9.210240367,0.1406222817,0.1166628403,0.1587705651,normal,normal,2003,1,1,81ce7afb1473
2003-11-12,0,0.2119895743,0.130163733,0.1443613863,0.122510047,0.0002361952776,0.3098185077,0.3592142876,-8.350615425,0.130163733,0.122510047,0.1443613863,normal,normal,2003,1,1,81ce7afb1473
2003-11-13,0,0.2119895743,0.1257235177,0.1392348842,0.1166628403,9.261552861e-05,0.309753583,0.3591238536,-9.210240367,0.1257235177,0.1166628403,0.1392348842,normal,normal,2003,1,1,81ce7afb1473
2003-11-14,0,0.2119895743,0.1390669183,0.1478354064,0.1303091424,0.0007044847937,0.3100302615,0.3595092409,-7.257339078,0.1390669183,0.1303091424,0.1478354064,normal,normal,2003,1,1,81ce7afb1473
2003-11-17,0,0.2119895743,0.1635577368,0.1779006663,0.1246075273,0.0003187252096,0.3098558266,0.3592662693,-8.050862462,0.1635577368,0.1246075273,0.1779006663,normal,normal,2003,1,1,81ce7afb1473
2003-11-18,0,0.2119895743,0.1748187623,0.1869935613,0.1410845783,0.002915347372,0.3110299819,0.360901758,-5.834846694,0.1748187623,0.1410845783,0.1869935613,normal,normal,2003,1,1,81ce7afb1473
2003-11-19,0,0.2119895743,0.1661004347,0.1814760716,0.1386094316,0.002121957837,0.3106712226,0.3604020397,-6.153291896,0.1661004347,0.1386094316,0.1814760716,normal,normal,2003,1,1,81ce7afb1473
2003-11-20,0,0.2119895743,0.1844374245,0.1935376419,0.1477268473,0.006674709163,0.3127299115,0.3632696011,-5.002732562,0.1844374245,0.1477268473,0.1935376419,normal,normal,2003,1,1,81ce7afb1473
2003-11-21,0,0.2119895743,0.1718968751,0.1846834895,0.1376422689,0.00187172601,0.3105580713,0.3602444306,-6.279020794,0.1718968751,0.1376422689,0.1846834895,normal,normal,2003,1,1,81ce7afb1473
2003-11-24,0,0.2119895743,0.1477532023,0.1569524334,0.1553811083,0.01660441445,0.3172199821,0.3695238499,-4.081342875,0.1477532023,0.1477532023,0.1569524334,normal,normal,2003,1,1,81ce7afb1473
2003-11-25,0,0.2119895743,0.1363357647,0.1436294679,0.1496176654,0.008396267891,0.3135083757,0.364353929,-4.771536255,0.1363357647,0.1363357647,0.1496176654,normal,normal,2003,1,1,81ce7afb1473
2003-11-26,0,0.2119895743,0.1307531794,0.1348362564,0.14150332,0.003074800759,0.3111020845,0.3610021901,-5.781435636,0.1307531794,0.1307531794,0.14150332,normal,normal,2003,1,1,81ce7afb1473
2003-11-28,0,0.2119895743,0.1251091287,0.1364860981,0.1398833349,0.002500388049,0.3108423433,0.3606403949,-5.98880582,0.1251091287,0.1251091287,0.1398833349,normal,normal,2003,1,1,81ce7afb1473
2003-12-01,0,0.2119895743,0.131196226,0.1447272714,0.1485102802,0.007342946393,0.3130320788,0.3636904919,-4.906645062,0.131196226,0.131196226,0.1485102802,normal,normal,2003,1,1,81ce7afb1473
2003-12-02,0,0.2119895743,0.1247840811,0.1355695612,0.1439210467,0.004170231493,0.3115974226,0.3616921498,-5.47560478,0.1247840811,0.1247840811,0.1439210467,normal,normal,2003,1,1,81ce7afb1473
2003-12-03,0,0.2119895743,0.1320538853,0.1421651784,0.1359420965,0.001498410339,0.3103892633,0.3600092968,-6.501850973,0.1320538853,0.1320538853,0.1421651784,normal,normal,2003,1,1,81ce7afb1473
2003-12-04,0,0.2119895743,0.1237426947,0.1361194786,0.1309410686,0.000767792761,0.3100588885,0.3595491156,-7.171222616,0.1237426947,0.1237426947,0.1361194786,normal,normal,2003,1,1,81ce7afb1473
2003-12-05,0,0.2119895743,0.1417305951,0.1505746685,0.1337032031,0.001113760044,0.3102153299,0.3597670239,-6.798899181,0.1417305951,0.1337032031,0.1505746685,normal,normal,2003,1,1,81ce7afb1473
